,tweet_id,text
342,785250032563855360,Jpost: Trump condemns Palestinian terror attack in Jerusalem https://t.co/ekZuUnzLq5 #Israel
343,785205220628369408,"Juanita Broaddrick Relives Bill Clinton Rape/Hillary Intimidation.
Proof of vicious attack https://t.co/DPWDHt89Jc"
344,785166712714866688,Trump surrogate Rudy Giuliani admits Trump was talking about sexual assault in leaked audio https://t.co/8zHfKYKkwj | #tcot
345,785223289673224192,#socialmedia #itcd  Rudy Giuliani stumped when attempting to defend Donald Trump on 'Meet… https://t.co/4weiIKpcda
346,785216700446670848,"Trump sued for not renting to Blacks.
Trump did not pay workers promptly or fairly
#ButThatWasNotEnough https://t.co/NtXekoK95U"
347,785170688906702848,Here Is Juanita Broaddrick’s Affidavit That Destroys Trump’s Attack On Hillary Clinton https://t.co/uDCCIpEJg2
348,785195296917630976,"WIKILEAKS DUMP: In Private, Hillary Claims Laws to Fix Gender Pay Gap Are 'Already On The Books' https://t.co/Ti6oveMNIk"
349,785191824021270529,How long into tonight's #debate2016 until @HillaryClinton goes after @realDonaldTrump for his 2005 comments bragging about sexual assault?
350,785148241004339200,@CNN Not horrible Rudy! Trump is a Genius for refusing to pay Taxes!! He is a Genius for Treating Women like Crab Shells!!
351,785153928497213444,Rudy Giuliani -- Struggles to Defend Trump (VIDEO): Rudy Giuliani was on the ropes as he tried... https://t.co/IVWo0hj29h #CelebTracking
352,785203245098606593,"Melania Trump calls Donald's words 'offensive' https://t.co/sQoUwcQa5q   Trump's actions are ""offensive"" as well. Then tries to blame others"
353,785246433863610368,"Ahead of debate, Donald Trump rehashes allegations about the Clintons’ sexual assault history: Trump has... https://t.co/QlDHLNCCH1 (TB)"
354,785214020286504961,Rudy Giuliani stumped when attempting to defend Donald Trump on 'Meet The Press' https://t.co/UPQneKx2Jk via @mashable
355,785148102613368833,Rudy Giuliani -- Struggles to Defend Trump (VIDEO) - Rudy Giuliani was on the ropes as he tried defending Donal... https://t.co/c22hYgDnBX
356,785223243561000960,#celebrity Amber Tamblyn Tells Terrifying Story of Sexual Assault in Wake of Donald Trump's Video Scandal:  https://t.co/fP3V4icYU5
357,785210857756196864,Giuliani hits the airwaves to defend Trump - https://t.co/N8B1PJB6M9 https://t.co/F24i76tJid
358,785230004779159558,Groping without consent is sexual assault.  Trump thinks because he is a reality tv star he can molest young women.… https://t.co/fYgaQMtPYk
359,785153521641402368,#news Rudy Giuliani -- Struggles to Defend Trump (VIDEO) https://t.co/6uBWirkV75
360,785245116852121600,NJ Wknd: Giuliani: Clinton's email server 'equally as bad' as Trump's sexual assault talk https://t.co/zbjGMNPOFz #dentistoffice
361,785199805781774336,"HILLARY IS HAVING A PANIC ATTACK! While Media Focuses on Trump, WikiLeaks Drops OCTOBER BOMB About Hillary’s CRIMES! https://t.co/d4qisEOQ0V"
362,785252297513238528,#latest #news Obama: Trump's 'unbelievable' taped remarks reveal his insecurity: Barack Obama delivers remarks at a senator... …
363,785202502715047936,@realDonaldTrump YOUTUBE WATCH PLEASE EXPOSE DEBATE Arkansas child rape victim comes forward after 40 years to call Hillary Clinton a 'liar'
364,785187109619503104,"Broaddrick's Affidavit That Destroys Trump's Attack On Hillary Clinton via @politicususa https://t.co/3S1fx4GId0

Remember this @atensnut?"
365,785251680942190592,"#NVGOP leaders @RepJoeHeck &amp; Cresent Hardy no longer endorse #Trump, joining @GovSandoval &amp; @Hutch4Nevada. ""I... https://t.co/q3bjUdu8Vp"
366,785206072084574208,"Newspapers Across the Country Endorse Hillary for President As Republicans Jump Ship
 https://t.co/6jNvpYASbn"
367,785189009626574848,Boycott stations that refuse to report honestly &amp; keep our candidate Donald Trump from describing his foes problems. Trump We won't give up!
368,785199822554923008,Watch Rudy Giuliani struggle to defend Trump's 'grab them by the p****' comments. https://t.co/hQDQKKDFg6 https://t.co/ZLZksReHRn
369,785211721786982401,GOP cuts in funding for security at US embassies caused the Benghazi tragedy . Hillary is NOT TO BLAME - GET OVER I… https://t.co/C6mbfdjGIU
370,785188133016961024,Here Is Juanita Broaddrick’s Affidavit That Destroys Trump’s Attack On Hillary Clinton: In ... https://t.co/8yXL7NaDaj via @politicususa
371,785190846765424644,"Joe Biden, Groper-in-Chief, Accuses Trump of 'Sexual Assault' https://t.co/IUwHTUtwdd"
372,785187449366544384,"Robby Mook MOOK,GO READ ABOUT ALL THE WOMEN WHO HAVE ACCUSED HIM OF SEXUAL ASSAULT!! DON'T FORGET HOW HILLARY DESTROYED THEIR LIVES!!!"
373,785201936488239104,#fashion Jon Voight Slams Robert De Niro’s Attack on Trump: His ‘Words Did Not Hurt Anyone’ https://t.co/iTqZE4cTck #retweet
374,785154427619377152,Rudy Giuliani left alone to defend Trump on Sunday morning shows https://t.co/ssyJk0lvok #politics #trending https://t.co/VoKl84hiqR
375,785210652243615745,"Federal Judge Orders Hearing in Donald Trump Rape Lawsuit in New York on Dec 16th
https://t.co/Pn3X1vHLUs https://t.co/GKFEMbXexe"
376,785233657992667136,Kaine struggles to answer question on hacked Clinton emails: Tim Kaine struggled to explain a position Hillary… https://t.co/A3GMRK5bHp
377,785164326172667904,"Rudy Giuliani struggles to defend the indefensible: In effect, Trump's top surrogate said, ""Yes, he boasted a... https://t.co/GjEhq16fMl"
378,785223012865814528,#OdavelyMusic Rudy Giuliani stumped when attempting to defend Donald Trump on 'Meet The Press': It's almost i... https://t.co/2CedbNP2wR
379,785199688320421889,Crooked Hillary's Top 5 Supporters Didn't Pay Taxes... Where's the Outrage? See All 5 https://t.co/olLvWMv4We
380,785211621144662016,Rudy Giuliani stumped when attempting to defend Donald Trump on 'Meet The Press' https://t.co/l5xxFoZqsX
381,785183116662935552,Rudy Giuliani Struggles to Defend Donald Trump on Liv... https://t.co/xbOdblPn59 via @scottia #entertainment #news https://t.co/YUJPM8YKfS
382,785158420563275776,Fox News Guest Breaks Down Discussing Trump’s ‘Sexual Assault’ Language:... https://t.co/GYXVFoIdO7 via @YouTube
383,785204327228977153,"RN Giuliani Agrees Trump's Comments Described Sexual Assault: ""That's What He Was Tal... https://t.co/EKU4MCou5S https://t.co/CMeTKaawtZ"
384,785286715967729664,"Trump repeats multiple times, “locker room talk,” pivoting to ISIS and implying that that’s more important than sexual assault."
385,785274757985951744,@chrislhayes Trump says paying no taxes means he's smart; his fans cheer then bend over to pay the taxes for him. American Exceptionalism?
386,785286804014411777,Trump brings the focus off of his sexual assault by bringing up isis #alhsgov #hsgovchat
387,785258731575455744,"@realDonaldTrump #Maga
 Ambassador Stevens' sister: Don't blame Clinton for Benghazi @CNNPolitics https://t.co/gCIajaRr6r"
388,785286531418206208,Whoa! Anderson said out of the gate that Trump bragged about sexual assault! HOLY SHIT. #debate
389,785273495492161536,businessinsider: Trump holds pre-debate press conference with women who have accused Bill Clinton of assault … https://t.co/hMHzifmoL7
390,785273239673180160,UPDATE: Clinton camp slams Trump assault accusations as 'act of desperation': https://t.co/isbzS0rM9H
391,785286866929147904,"Trump gets asked about Sexual Assault, starts talking about ISIS.  Yep."
392,785266595895521282,"Jon Voight Slams Robert De Niro's Attack on Trump: Jon is ignorant, look how he disrespected his own daughter during  breakup from billy bob"
393,785270483998482432,Judge sets date for hearing of lawsuit accusing Donald Trump of underage rape | The Independent https://t.co/pcE2OgOCIB
394,785287093455032321,"""I want to make America safe again"" - Donald Trump, after claiming that sexual assault is just 'locker room talk' #debate"
395,785266537141862400,"Minutes Before the Debate, Trump Flies A Secret Guest In That Will Make Hillary Scream! - https://t.co/RHyHzjMOVX"
396,785286808238161920,"Trump ""locker room talk"" is JUST as dangerous as ISIS. How dare you throw the sexual assault of women under the rug by bringing up terrorism"
397,785286497838784512,".@andersoncooper tells Trump that he was bragging about sexual assault. ""I don’t think that you understand what was said,"" Trump responds."
398,785286653057363970,"Geez, Anderson goes right at him on sexual assault and Trump is unapologetic. This #debate just ended."
399,785286581720461312,"So because ISIS exists, that gives Trump a pass on sexual assault? #debate"
400,785287298950766592,Donald Trump downplayed sexual assault for talk about Isis and war. #debates
401,785274971891302400,@julieroginsky So it was ok 4 Hillary 2 attack impugn &amp; threaten women her philandering husband had affairs with &amp; claim she fights 4 women
402,785278910367932416,Donald Trump held a short presser with four of Bill Clinton's sexual assault accusers before the #debate https://t.co/zJm3ubtTjj
403,785286976018616320,Donald trump trying to explain this audio by saying he's gona get rid of isis is hilarious!!!
404,785262170900692992,"I am so tired of hearing people defend trump by saying his words are ""locker room banter."" Didn't know it was ok to condone rape culture?"
405,785286673991073792,How trump gonna talk bout isis when they ask about him bragging about sexual assault um??????????
406,785287059879657473,"""Mr.Trump, are you aware that what you said is sexual assault?"" 
""No Isis chops heads off"""
407,785266381965053952,"Reince can't defend Trump, but still endorsing him and didn't condemn all the other comments. https://t.co/Yzq0PxDwF3"
408,785274938332635136,"‘This is rape culture’: After Trump video, thousands of women share sexual assault stories - https://t.co/ygxSlY9Hgr"
409,785287110211280896,"Trump answers sexual assault question with ISIS! 
It's like his lines are written by a rookie SNL intern  #debate"
410,785263160756502528,Donald Trump held a press conference with women who have accused Bill Clinton of sexual assault https://t.co/OiLdGMuHtR
411,785286879516078080,Trump talking about ISIS when asked about the sexual assault tapes ????? #debate
412,785286732736495616,Why is @realDonaldTrump talking about #Isis instead of talking about sexual assault? #debate
413,785253908109144064,"Tapes reveal Trump on his daughter, threesomes and more - https://t.co/gQf0oRtSdO https://t.co/tsNoonzuAH"
414,785286900512882689,"Anderson Cooper: ""You bragged about sexual assault.""
Trump: ""ISIS"""
415,785286745306771456,How can #donaldtrump change the topic from how he was speaking about sexual assault to ISIS?? #debate
416,785286732728049666,Trump just went from his sexual assault to ISIS... This guy is a joke hahaha
417,785269984880492544,"After Trump’s Comments, Women Are Sharing Stories Of Their First Sexual Assault https://t.co/sj6BoHzuY2"
418,785286829188714496,"Anderson cooper: you're bragging about sexual assault explain that
Trump: I'll take down ISIS"
419,785278650287398912,Trump holds surprise pre-debate press conference with women who have accused Bill Clinton of assault https://t.co/okD0PXBhhW
420,785286925657657345,"After being asked three time @realDonaldTrump said he doesn't sexually assault women, and then goes on about Isis #debates"
421,785256579864137728,Judge Jeanine Pirro : I STILL STAND WITH DONALD TRUMP !! https://t.co/8xNRhUKck4 via @YouTube
422,785266390357848064,"@AprilDRyan Leaked Emails Reveal Unprecedented Coordination Between Hillary's Campaign &amp; Main Stream Media
https://t.co/9cWiuUoDv4"
423,785285264730050560,Amber Tamblyn Joins Scores of Women Sharing Sexual Assault Stories Following Release of Trump Tapes… https://t.co/JL9DVVBjG0
424,785287047321792512,Anderson cooper asks about sexual assault...trump talks about ISIS and the wealth of the country. Good job
425,785281250772725760,Infowars Insiders: Hillary to Accuse #Trump of Rape to Downplay Bill’s Sex Crimes - Obama judge involved  htt... https://t.co/v6s13MoHR4
426,785265757026340864,"Judge sets date for hearing of lawsuit accusing Donald Trump of underage rape 

https://t.co/LoWitEBgUb @KeithOlbermann"
427,785287085032738816,"""Mr. Trump, do you understand that you bragged about sexual assault?""

""I'm going to be so tough on ISIS you won't believe it."" #debate"
428,785287118612488192,"Anderson: ""Do you believe that what you said was sexual assault?"" Trump: ""Isis, we'll make america great again"" #facepalm #debate #debates"
429,785286883739926533,"Address your sexual assault! Why the fuck are you talking about ISIS?
#debate @realDonaldTrump"
430,785287122798403584,"AC: you bragged about sexual assault                                            Trump: well isis!!!
🙈 this is a mess already"
431,785286858569838593,"WIRED : Trump says he ""regrets"" comments about sexual assault, then tries to pivot to ISIS. … https://t.co/x079mNgGDv"
432,785285822572470273,I don't blame Clinton for refusing to shake hands. Who knows where Trump's hands have been today? #debate
433,785286812415594496,"""Mr Trump, do you understand that you described sexual assault?"" No, I respect women. And I'll get Isis."
434,785275571706089472,"Trump Hosts Last-Minute, Pre-Debate Panel With Women Accusing Bill Clinton of Sexual Assault: Donald Trump he... https://t.co/4MErhh8XVD"
435,785271784241233920,Donald Trump holds press conference with women who have accused Bill Clinton of sexual assault. https://t.co/ruBtnxkC8i #debates
436,785297134597791744,"Trump: ""I pay hundreds of millions of dollars in taxes."" *SNIFF* #debate"
437,785303438624030721,"Clinton pivots back to her ""30 years in public service"" parry of Trump line of attack. Obviously something she prepped on."
438,785299349177794560,"Dear IRS, 
Trump doesn't pay his taxes, so don't come at me. 
#debate"
439,785293053548433408,Anderson Cooper trying to get Trump to explain his health care plan.  Except he doesn't have one. #debate
440,785298254489530368,"Undocumented immigrants pay millions in taxes.

Trump does not. https://t.co/zMxYDr3wrm"
441,785288800528457728,Those *words were Trump bragging about *committing sexual assault.  #altMLive #debate
442,785287928100560896,"@realDonaldTrump your predatory, sexual comments about women were not just ""locker room talk."" You were describing sexual assault. #debate"
443,785293108078637056,Hillary trying to defend Obamacare in week Bill called it 'the craziest thing in the world'. Awkward. #PresidentialDebate #CrookedHillary
444,785297285609578496,"Trump in the 1st #debate: ""I'm smart, I don't pay taxes and haven't for years""
Tonight: ""I pay hundreds of millions of dollars in taxes"""
445,785301098219184128,"US second Presidential Debate: Donald Trump insists sex assault boasts were 'locker room talk': ""Certainly I'm not… https://t.co/WzhFPBpJ84"
446,785301895124484097,"Raddatz is trying to explain military strategy to Trump. You know, the moderator. #debate"
447,785297331717599232,Didn't trump say he was 'smart' to not pay taxes? Now he pays 'hundreds of millions' #debate2016
448,785307301603373057,"Trump brought Paula Jones, etc &amp; implied he'd attack Bill (but did nearly nothing) to try &amp; head fake HRC &amp; lower expectations #DebateNight"
449,785297201715118081,"""I pay hundreds of millions of dollars in taxes."" -- Donald Trump #debate 

But he won't release them now."
450,785304797608022016,Benghazi is an example of Hillary’s poor decision-making that has had a lasting impact on 4 American families. https://t.co/QOhHISDQGb
451,785287823243022336,".@andersoncooper: You do know you bragged about sexual assault, right?
@realDonaldTrump: ISIS! 
#debate"
452,785297633736728576,"Trump: ""I pay hundreds of millions of $$ in taxes"" i thought he was a genius for paying zero taxes? #debates"
453,785306164942766080,"#GoThere
Trump is going to donate all the money he has saved over years of not paying taxes? Should we applaud him for that? I think not!"
454,785294030804426753,"Here we go with #Hillary defending her Muslim foreign donors! Pay for play, keep up @andersoncooper @MarthaRaddatz #Debate #debates 🇺🇸"
455,785299080780062722,Wait... Did Trump just admit that he didn't pay some taxes?
456,785301832218226688,Donald Trump Insists Sex Assault Boasts Were 'Locker Room Talk': Donald Trump on Sunday repeated his assertio... https://t.co/aDOZBEIRtr
457,785300540360097792,@waltmossberg you must be getting Trump confused with Al Sharpton who actually owes taxes and refuses to pay them
458,785290364999524352,5 minutes ago Hillary denied the deleting of 33k emails and now she's accepting blame for it. Pay attention ppl
459,785297319159853056,"#Trump just said ""I pay hundreds of millions of dollars in taxes."" Funny thing is that he bragged about not paying taxes."
460,785299449857863680,I hope we make Am. safe from sex pred! D T said he uses his fame &amp; $$ to assault wmen. Bus talk... Insecure men talk like that. Vote Hillary
461,785299231770677248,"Hillary against blaming Muslims &amp; Islamophobia, but is 1st to blame Russia for anything that goes against her.#USPresidentialDebate"
462,785298808112545792,"Trump: I pay tremendous numbers of taxes.

Prove it.
#debate"
463,785290906068918272,ETN Trump ally paid sexual assault victim critical of Clinton: WASHINGTON (AP) — A sexual-assault victim who ... https://t.co/TMWsTOO4rK
464,785303195379650560,Second Presidential Debate: Trump’s all-out attack on the Clintons for their sexual past https://t.co/0efxHBseL4 https://t.co/X6xvEu7ASZ
465,785290780243963905,"My teenage son just walked out of room saying ""I'm done,  this is garbage""  as #Trump was tying ISIS into sexual assault. #debates"
466,785306206881648641,Second Presidential Debate: Trump’s all-out attack on the Clintons for their sexual past: The debate that wil... https://t.co/rm3AhR7xe5
467,785292508267966468,#Debates2016 #Obamacare coming under a blistering attack by #Trump. Hillary says fit it - don't junk it.  #fox10phoenix
468,785305640667185153,Donald Trump Featured 3 Women Who Accused Bill Clinton of Sexual Assault https://t.co/xtGgOA2CMF
469,785297528849825793,"""I pay hundreds of millions in taxes."" PROVE IT @realDonaldTrump 
#Debates2016 #debates"
470,785288410441326592,Women share stories of sexual assault to show Trump what rape culture looks like https://t.co/ZZdC8g3ESf # via @HuffPostWomen
471,785296648071221248,3Novices:Trump ally paid sexual assault victim critical of Clinton https://t.co/jAQynE7dWw A sexual-assault victim who is critical of Hill…
472,785297428207591426,"Trump claims to pay hundreds of millions in taxes.  Simple solution, Donald: Show us your fucking taxes.  #debate"
473,785299298867113984,Trump admitted to using the Tax loophole. Also the govt isn't run by 1 senator. Can't blame Clinton for the tax codes. #debate
474,785297793111855105,"Trump last debate, I pay no taxes. This debate, I pay hundreds of millions in taxes. #debates"
475,785301119203508224,"""Donald Trump Featured 3 Women Who Accused Bill Clinton of Sexual Assault"" https://t.co/qyyZm9sUBQ https://t.co/KtWB2I63qw"
476,785298837481009152,60% of American corporations pay zero taxes as it is and we know Trump hasn't paid any in 20 years! #elections2016 https://t.co/QbgYRASJbX
477,785288544679972865,This #debate is cancer from the start. Trump defending sexual assault with ISIS banter and Hillary continues saying nonsensical things.
478,785288813102923776,Trump now begins his attack on Bill Clinton.  Accuses Bill Clinton of rape. Hillary Clinton should be ashamed. #debate2016
479,785298665543962624,"@HillaryClinton pointed out closing the loophole that allowed drumpf to pay no taxes due to ""losing"" $1B in 1995. #bam #micdrop"
480,785297159772000257,"#debate @realDonaldTrump Whoa...""I know nothing about Russia."" ""I pay hundreds of millions of dollars in taxes."""
481,785344039512137732,"BOOM! Trump Tells Hillary: 'If I win, I will appoint special prosecutor to investigate you' » Alex Jones'... https://t.co/ifrKvARJ8X"
482,785334027687526400,Foreign Policy breaks with tradition to endorse Hillary Clinton https://t.co/AMyLYymvkN
483,785401904134184961,#BreakingNews Amber Tamblyn Tells Horrific Sexual Assault Story in Light of Donald Trump's Audio Revelation
484,785460691503157248,Amber Tamblyn shares experience with sexual assault in wake of Trump's 'grabbing' comments: Warning: This art... https://t.co/DQ0tNXoD7K
485,785355439613566976,Watching Trump defend his Twitter addiction and telling It was a modern form of communication and he's not I... https://t.co/A9aE1a3VDm
486,785315862161031169,2nd Pres Debate: @realdonaldTrump’s all-out attack on the Clintons for their sexual past - @julesrolltide @drudge https://t.co/XHRGrlZ2R7
487,785327220361265152,"https://t.co/Vh12GSUs7c via @Etsy Whether you buy a painting from me or not, STILL donate 2 the Trump campaign! It's going to a GREAT cause!"
488,785377346488406016,juancfd1398 Trump defends tape... with ISIS?: How did Donald Trump defend his lewd and sexually a... https://t.co/jE5mpt3exr juancfd1398
489,785356504966828032,WATCH HILLARY SQUIRM when Trump Says He'll Have Special Prosecutor Investigate HER CRIMES (VIDEO) https://t.co/39FntY7PP3
490,785364507707277312,"@SarahKSilverman Trump labeling sexual assault as ""locker room talk"" provokes &amp; justifies #RapeCulture in HS &amp; College Athletics /PlsRT"
491,785386741712707584,Hillary Doesn't Want You to see These 8 Horrific Sexual Assault Allegations Against Bill Clinton https://t.co/TyijgtHr5e
492,785307431626735621,"Clinton: ""China's illegally dumping steel in the U.S and Donald Trump is buying it to build his buildings"" [undermining our economy] #debate"
493,785320555578814464,"@kayleighmcenany 

PAY ATTENTION. Puh-LEEZ.

Trump SAID he'd appoint a special prosecutor SNORT 🐽

#debate"
494,785343930472603649,Anderson Cooper Begins Debate By Giving Trump Opportunity To Explain What The F*** Is Wrong With Him. @TheOnion
495,785390915028262913,"Donald Trump brushes off sexual assault brag as ""locker room talk"" https://t.co/kOsEAkBEuc via @HuffPostPol"
496,785317674108776448,"*Questioned about sexual assault and his lewd comments in leaked video.*

Trump: I will defeat Isis.

Great. Good to know. 🙄"
497,785446195967758337,@Morning_Joe what you just read is so disingenuous and silly.  Remember Trump bragged about getting away with sexual assault. you write off?
498,785316499707887616,This will be the end of our Democracy as we know it -Can Trump appoint a special prosecutor to investigate Clinton? https://t.co/72kV0m5MfS
499,785308945778872322,"Just to clear things up, despite what happened during the debate, Trump is still caught on tape admitting to sexual assault. #Debates2016"
500,785325349668216833,Robert De Niro has launched an excoriating attack on Donald Trump. https://t.co/pztb3tzMuw
501,785317883836444672,Trumps answer against the accusation of his sexual assault is that he's gonna defeat ISIS...#debatenight
502,785334220629565440,Trump vows if elected to get special prosecutor to investigate Clinton email controversy via the @FoxNews App https://t.co/y9cWtWi7Jl
503,785457503798697984,Judge Rules AGAINST Donald Trump In University Scheme To Defraud Students https://t.co/bOxcNZ7umQ
504,785315170100936704,Trump dodged a question about sexual assault by talking about ISIS and people want to make up conspiracy theories abt Melania's shirt? SMH.
505,785433315251589121,Tweeters List The Debate Songs Clinton And Trump Could Sing Together https://t.co/dhHJjC7pLw
506,785314322876477440,Yes - @VanJones68 on Trump: how can your response to sexual assault be ‘I’m not as bad as ISIS’? #DumpTrump
507,785337269901103104,"Trump supporters act the same way. Never address questions on issues, they simply deflect them and try to blame everything on Hillary"
508,785315136575643649,Anderson Cooper Begins Debate By Giving Trump Opportunity To Explain What The Fuck Is Wrong With Him https://t.co/MTHHmLexW6
509,785432719664812032,US election: Trump launches ferocious attack on Clintons #trump https://t.co/DpzpKWLisu
510,785340856010022912,US election: Trump launches ferocious attack on Clintons: Donald Trump has defended his obscene remarks about... https://t.co/e9jLKK2Nxv
511,785450893583917056,@foxandfriends Anderson Cooper went way too far in accusing Trump of sexual assault. He needs to be fired and held liable for slander.
512,785342596654727174,BBC News - #USelection: #DonaldTrump launches ferocious attack on #Clintons https://t.co/Z940PmFaNa
513,785326553450229761,"https://t.co/hkBsFNsi5N
Trump promises as a gift to the country,  investigate and imprison Hillary... good."
514,785354579781099521,"It was not @realDonaldTrump 's vulgar words, it was his description of committing the act of a sexual assault we al… https://t.co/hA9Kmh8p86"
515,785318622017179650,"@HillaryClinton 

8 more years of Clinton helping build ISIS a nuclear arsenal?

https://t.co/syOwPwiFJ6"
516,785307301607514113,@HillaryClinton You talk tough about women's rights but tried to silence sexual assault victims to cover for your husband
517,785361487829360640,"Pence cannot defend Trump's behaviour on the tape...

Unless he comes out of the debate relatively unscathed. https://t.co/wRJjh8xK7o"
518,785336502343471104,US election: Trump launches ferocious attack on Clintons https://t.co/ebbPWUYHom
519,785398221543772161,Trump boasts about sexual assault yet he doesn't have to leave the race. And the US say they have the greatest democracy on the planet 😂
520,785461274498830336,Anderson Cooper told Trump 'That is sexual assault.' The Justice Department agrees. https://t.co/bhW3FpuHTR
521,785370505545064448,"Trump Ally Paid Sexual Assault Victim Critical of Clinton 
-$2,500 by committee founded by Trump ally Roger Stone.
https://t.co/Te6vTCT67c"
522,785321490933772289,"Donald Trump denies sexual assault claims, again calls taped comments ""locker room talk"" in second debate.… https://t.co/7350a9XnEC"
523,785323604858638337,RelNews: Trump ally paid sexual assault victim critical of Clinton -Chicago Tribune- https://t.co/olTX7PQHS1
524,785450339948335104,CNN Panel: Clinton Didn’t Defend Bill’s Behavior When Trump Brought It Up at Debate https://t.co/Ujln7jiKAj #InfoWars #tcot #tlot
525,785438642021998592,"Hillary has nerve criticized Trump for tax loopholes of 900,000 She used the same loophole for 800,000 to not pay taxes !"
526,785376570521321472,Anderson Cooper asked Donald Trump 4 times about his sexual assault bragging. Trump kept dodging. https://t.co/83VU47Qkdm via @voxdotcom
527,785418962343460864,BBC News - US presidential debate: Trump launches ferocious attack on Clintons https://t.co/RUoyTMffjR
528,785362754504974336,Trump turns question on his abuse of women into an attack on ISIS do people fall for this #abuse of #women
529,785509626427142144,"Ryan tells GOP lawmakers he won't defend Trump, focuses on House majority: https://t.co/ZmSQwAbfq1"
530,785508254885355520,Actress Amber Tamblyn Shares Her Story of Sexual Assault In Light of Leaked Trump Tapes https://t.co/Zgb3GZczvy https://t.co/zJu7lpxg4W
531,785525417969004544,House Speaker Ryan tells lawmakers he won't 'defend' Trump https://t.co/E3j0X6BCPj https://t.co/EN0cLII7Jo
532,785521798284660736,RelNews: Ryan tells House he won't defend Trump -CNBC International- https://t.co/SfqkM7fuM5
533,785506308728446976,business: Paul Ryan tells House Republicans he won't defend Trump https://t.co/rF6YmKP3fS https://t.co/YFvplS1ohT
534,785523677362135040,Paul Ryan tells House GOP he won't defend Trump: Speaker Paul Ryan is telling congressional Republicans that ... https://t.co/8OcwOIq6CH
535,785515892717199362,Amber Tamblyn shares story of her own horrific assault: Soon after Donald Trump's vile remarks about women su... https://t.co/YVuW4eBNKj
536,785539137537449984,"Top story: Paul Ryan said he won't defend Donald Trump  - https://t.co/ydsVFT6Y9B https://t.co/4qJylvVRDO, see more https://t.co/Hh945YkZvf"
537,785511379641831424,Paul Ryan Tells Republicans He Won't Defend Donald Trump https://t.co/2bWdSm2Y0r
538,785462868321955840,Mashable Amber Tamblyn shares experience with sexual assault in wake of Trump's 'grabbing' commentsMashableIn the... https://t.co/UHj8gmz65r
539,785520519021944832,Paul Ryan tells Republicans he won't defend Trump: House Republicans held a conference call amid the fallout ... https://t.co/Ut4UEWsLnr
540,785512478549704704,Anderson Cooper told Trump ‘That is sexual assault.’ The Justice Department agrees. https://t.co/jqYuDFeCL0
541,785534188292366336,Kellyanne Conway's Defense Of Trump On Sexual Assault Is Right Out Of Roger Ailes' Playbook @greta @megynkelly  https://t.co/lRpXdw7F3I
542,785513443247796224,Paul Ryan says he won't defend Donald Trump: The House Speaker told fellow Republicans he will use the next 2... https://t.co/3zQ71sSpzm
543,785463656876171264,Trump views an “assault weapons” ban as something that clearly impedes the Second Amendment. https://t.co/vMIWP2m4Wr
544,785523127912718341,Paul Ryan Says He Will No Longer Defend Donald Trump https://t.co/tnqIDvO2Bu
545,785517960530006016,Paul Ryan Says He’ll No Longer Defend Donald Trump https://t.co/KNvvqQqfWU
546,785503083325452289,@TheView BREAKING NEWS: SPEAKER PAUL RYAN TELLS HOUSE GOP HE WON'T DEFEND TRUMP.
547,785503473370591233,Speaker Ryan tells Republicans he won’t defend Trump now or in future https://t.co/ixHMRCkoAx
548,785481478444490752,Amber Tamblyn Tells Horrific Sexual Assault Story in Light of Donald Trump's Audio Revelation https://t.co/Ml5BCcmG2O
549,785502282217582592,Paul Ryan declares that he will not defend Trump.This election is over. It's all about Trump setting up an anti - Clinton party now.
550,785514638628810753,Paul Ryan said he won't defend Donald Trump - @CNN Then why would Ryan continue to risk endorsing  Trump? #nonsense  https://t.co/FGGQWIg2PQ
551,785465414277005313,Amber Tamblyn shares experience with sexual assault in wake of Trump's 'grabbing' comments: War... https://t.co/ybfzpWRqmS @MashStartups
552,785524763682758656,House Speaker Paul Ryan says he won't defend Trump https://t.co/WXV2OFtjta via @nbcnews
553,785491720947568640,Noah Feldman: Trump plays the caudillo in threatening to investigate Clinton https://t.co/k6zjULMWlK
554,785497668483178496,.@AmberTamblyn shared a harrowing story of sexual assault as a rebuke to @realDonaldTrump https://t.co/Nu7WaT7LWe https://t.co/J88UlT2D6e
555,785521563420463105,Paul Ryan Says He’ll No Longer Defend Donald Trump - https://t.co/cUd7iz7xTV https://t.co/DoMNk1FFCq
556,785541213743177728,.@HillaryClinton vows Supreme Court judge who backs #guncontrol https://t.co/5gMkhzpmP2 #2A by #DrSueDVM via @c0nvey
557,785511165732552704,@SpeakerRyan you're disgusting.  I can't believe you refuse to get behind Trump.  I'll remember this when YOU run for potus!!!
558,785468362868592645,BREAKING : After the MASSIVE SH*T STORM ATTACK Trump RETAINS his LEAD over Hillary https://t.co/bd0lUCTt55
559,785468245427879937,News Amber Tamblyn shares experience with sexual assault in wake of Trump's 'grabbing' comments For You https://t.co/cHDgrnPFVN
560,785510662428504064,"Breaking 
JUST IN: Paul Ryan says he will no longer defend Donald Trump https://t.co/UumTQEltMk"
561,785518988105252864,Paul Ryan said he won't defend Donald Trump - CNN https://t.co/ZytIJpCAmA
562,785533005502750720,MT @DanaBashCNN: Just now on private conference call w/gop house members @SpeakerRyan said he won't defend @realDonaldTrump - focus on House
