347	785199688320421889	299	did not pay	1476041168657	crooked hillary 's top 5 supporters did not pay taxes ... where 's the outrage ? see all 5 HTTPURL
366	785211621144662016	287	defend	1476044013664	rudy giuliani stumped when attempting to defend donald trump on ' meet the press ' HTTPURL
332	785183116662935552	287	defend	1476037217666	rudy giuliani struggles to defend donald trump on liv ... HTTPURL via @scottia #entertainment #news HTTPURL
315	785158420563275776	302	breaks down discussing	1476031329657	fox news guest breaks down discussing trump 's sexual assault ' language :... HTTPURL via @youtub
357	785204327228977153	66	agrees	1476042274659	rn giuliani agrees trump 's comments described sexual assault : " that 's what he was tal ... HTTPURL HTTPURL
465	785286715967729664	45	pivoting	1476061917665	trump repeats multiple times , locker room talk , pivoting to isis and implying that that 's more important than sexual assault
434	785274757985951744	273	paying	1476059066660	@chrislhayes trump says paying no taxes means he 's smart ; his fans cheer then bend over to pay the taxes for him . american exceptionalism
470	785286804014411777	45	brings	1476061938657	trump brings the focus off of his sexual assault by bringing up isis #alhsgov #hsgovcha
402	785258731575455744	402	do not blame	1476055245666	@realdonaldtrump #maga ambassador stevens ' sister : do not blame clinton for benghazi @cnnpolitics HTTPURL
455	785286531418206208	48	bragged	1476061873665	whoa ! anderson said out of the gate that trump bragged about sexual assault ! holy shit . #debat
432	785273495492161536	176	holds	1476058765658	businessinsider : trump holds pre-debate press conference with women who have accused bill clinton of assault HTTPURL
431	785273239673180160	1488	slams	1476058704666	update : clinton camp slams trump assault accusations as ' act of desperation ': HTTPURL
478	785286866929147904	1506	gets asked	1476061953657	trump gets asked about sexual assault , starts talking about isis . yep
421	785266595895521282	303	slams	1476057120666	jon voight slams robert de niro 's attack on trump : jon is ignorant , look how he disrespected his own daughter during breakup from billy bo
426	785270483998482432	375	sets	1476058047662	judge sets date for hearing of lawsuit accusing donald trump of underage rape | the independent HTTPURL
493	785287093455032321	1374	claiming	1476062007665	" i want to make america safe again " - donald trump , after claiming that sexual assault is just ' locker room talk ' #debat
420	785266537141862400	1487	flies	1476057106658	minutes before the debate , trump flies a secret guest in that will make hillary scream ! - HTTPURL
472	785286808238161920	45	throw	1476061939664	trump " locker room talk " is just as dangerous as isis . how dare you throw the sexual assault of women under the rug by bringing up terroris
453	785286497838784512	48	was bragging	1476061865659	. @andersoncooper tells trump that he was bragging about sexual assault . " i don't think that you understand what was said ," trump responds
458	785286653057363970	49	goes right at	1476061902666	geez , anderson goes right at him on sexual assault and trump is unapologetic . this #debate just ended
457	785286581720461312	45	gives	1476061885658	so because isis exists , that gives trump a pass on sexual assault ? #debat
498	785287298950766592	45	downplayed	1476062056659	donald trump downplayed sexual assault for talk about isis and war . #debate
436	785274971891302400	31	attack impugn and threaten	1476059117659	@julieroginsky so it was ok 4 hillary 2 attack impugn &amp; threaten women her philandering husband had affairs with &amp; claim she fights 4 wome
444	785278910367932416	176	held	1476060056665	donald trump held a short presser with four of bill clinton 's sexual assault accusers before the #debate HTTPURL
486	785286976018616320	45	trying to explain	1476061979666	donald trump trying to explain this audio by saying he 's gona get rid of isis is hilarious !!
408	785262170900692992	266	defend	1476056065665	i am so tired of hearing people defend trump by saying his words are " locker room banter ." did not know it was ok to condone rape culture
462	785286673991073792	1541	gonna talk	1476061907657	how trump gonna talk bout isis when they ask about him bragging about sexual assault um ?????????
491	785287059879657473	48	said	1476061999660	" mr . trump , are you aware that what you said is sexual assault ?" " no isis chops heads off
415	785266381965053952	1017	can not defend	1476057069661	reince can not defend trump , but still endorsing him and did not condemn all the other comments . HTTPURL
435	785274938332635136	38	share	1476059109658	this is rape culture ': after trump video , thousands of women share sexual assault stories - HTTPURL
494	785287110211280896	45	answers	1476062011660	trump answers sexual assault question with isis ! it 's like his lines are written by a rookie snl intern #debat
409	785263160756502528	176	held	1476056301665	donald trump held a press conference with women who have accused bill clinton of sexual assault HTTPURL
479	785286879516078080	1541	talking	1476061956658	trump talking about isis when asked about the sexual assault tapes ????? #debat
468	785286732736495616	1541	talking	1476061921663	why is @realdonaldtrump talking about #isis instead of talking about sexual assault ? #debat
400	785253908109144064	356	reveal	1476054095662	tapes reveal trump on his daughter , threesomes and more - HTTPURL HTTPURL
482	785286900512882689	48	bragged	1476061961664	anderson cooper : " you bragged about sexual assault ." trump : " isis
469	785286745306771456	45	change from to	1476061924660	how can #donaldtrump change the topic from how he was speaking about sexual assault to isis ?? #debat
467	785286732728049666	45	went from to	1476061921661	trump just went from his sexual assault to isis ... this guy is a joke hahah
425	785269984880492544	38	are sharing	1476057928663	after trump 's comments , women are sharing stories of their first sexual assault HTTPURL
475	785286829188714496	48	bragging	1476061944659	anderson cooper : you're bragging about sexual assault explain that trump : i'll take down isi
441	785278650287398912	176	holds	1476059994657	trump holds surprise pre-debate press conference with women who have accused bill clinton of assault HTTPURL
483	785286925657657345	1541	goes on	1476061967659	after being asked three time @realdonaldtrump said he does not sexually assault women , and then goes on about isis #debate
401	785256579864137728	373	stand	1476054732658	judge jeanine pirro : i still stand with donald trump !! HTTPURL via @youtub
418	785266390357848064	377	reveal	1476057071662	@aprildryan leaked emails reveal unprecedented coordination between hillary 's campaign &amp; main stream media HTTPURL
450	785285264730050560	41	joins	1476061571663	amber tamblyn joins scores of women sharing sexual assault stories following release of trump tapes HTTPURL
489	785287047321792512	1541	talks	1476061996666	anderson cooper asks about sexual assault ... trump talks about isis and the wealth of the country . good jo
446	785281250772725760	385	accuse	1476060614661	infowars insiders : hillary to accuse #trump of rape to downplay bill 's sex crimes - obama judge involved htt ... HTTPURL
412	785265757026340864	375	sets	1476056920664	judge sets date for hearing of lawsuit accusing donald trump of underage rape HTTPURL @keitholberman
492	785287085032738816	48	bragged	1476062005657	" mr . trump , do you understand that you bragged about sexual assault ?" " i'm going to be so tough on isis you will not believe it ." #debat
495	785287118612488192	48	said	1476062013663	anderson : " do you believe that what you said was sexual assault ?" trump : " isis , we'll make america great again " #facepalm #debate #debate
481	785286883739926533	1541	talking	1476061957665	address your sexual assault ! why the fuck are you talking about isis ? #debate @realdonaldtrum
496	785287122798403584	48	bragged	1476062014661	ac : you bragged about sexual assault trump : well isis !!! this is a mess alread
476	785286858569838593	45	tries to pivot	1476061951664	wired : trump says he " regrets " comments about sexual assault , then tries to pivot to isis . HTTPURL
452	785285822572470273	376	refusing	1476061704663	i do not blame clinton for refusing to shake hands . who knows where trump 's hands have been today ? #debat
474	785286812415594496	48	described	1476061940660	" mr trump , do you understand that you described sexual assault ?" no , i respect women . and i'll get isis
437	785275571706089472	176	hosts	1476059260666	trump hosts last-minute , pre-debate panel with women accusing bill clinton of sexual assault : donald trump he ... HTTPURL
429	785271784241233920	176	holds	1476058357664	donald trump holds press conference with women who have accused bill clinton of sexual assault . HTTPURL #debate
531	785297134597791744	1546	pay	1476064401660	trump : " i pay hundreds of millions of dollars in taxes ." *sniff* #debat
589	785303438624030721	416	pivots back to	1476065904657	clinton pivots back to her " 30 years in public service " parry of trump line of attack . obviously something she prepped on
573	785299349177794560	273	does not pay	1476064929657	dear irs , trump does not pay his taxes , so do not come at me . #debat
521	785293053548433408	391	trying to get to explain	1476063428662	anderson cooper trying to get trump to explain his health care plan . except he does not have one . #debat
557	785298254489530368	273	does not	1476064668663	undocumented immigrants pay millions in taxes . trump does not . HTTPURL
511	785288800528457728	48	bragging	1476062414663	those *words were trump bragging about *committing sexual assault . #altmlive #debat
505	785287928100560896	48	were describing	1476062206660	@realdonaldtrump your predatory , sexual comments about women were not just " locker room talk ." you were describing sexual assault . #debat
523	785293108078637056	403	trying to defend	1476063441663	hillary trying to defend obamacare in week bill called it ' the craziest thing in the world '. awkward . #presidentialdebate #crookedhillar
534	785297285609578496	1546	pay	1476064437664	trump in the 1st #debate : " i'm smart , i do not pay taxes and haven't for years " tonight : " i pay hundreds of millions of dollars in taxes
578	785301098219184128	1374	insists	1476065346661	us second presidential debate : donald trump insists sex assault boasts were ' locker room talk ': " certainly i'm not HTTPURL
586	785301895124484097	414	is trying to explain	1476065536658	raddatz is trying to explain military strategy to trump . you know , the moderator . #debat
542	785297331717599232	273	not pay	1476064448657	did not trump say he was ' smart ' to not pay taxes ? now he pays ' hundreds of millions ' #debate201
599	785307301603373057	387	brought	1476066825663	trump brought paula jones , etc &amp; implied he'd attack bill ( but did nearly nothing ) to try &amp; head fake hrc &amp; lower expectations #debatenigh
533	785297201715118081	1546	pay	1476064417662	" i pay hundreds of millions of dollars in taxes ." -- donald trump #debate but he will not release them now
592	785304797608022016	1554	had a lasting impact	1476066228664	benghazi is an example of hillary 's poor decision-making that has had a lasting impact on 4 american families . HTTPURL
504	785287823243022336	48	bragged	1476062181660	. @andersoncooper : you do know you bragged about sexual assault , right ? @realdonaldtrump : isis ! #debat
552	785297633736728576	1546	pay	1476064520664	trump : " i pay hundreds of millions of $$ in taxes " i thought he was a genius for paying zero taxes ? #debate
597	785306164942766080	273	not paying	1476066554662	#gothere trump is going to donate all the money he has saved over years of not paying taxes ? should we applaud him for that ? i think not
524	785294030804426753	105	defending	1476063661658	here we go with #hillary defending her muslim foreign donors ! pay for play , keep up @andersoncooper @martharaddatz #debate #debates
569	785299080780062722	273	did not pay	1476064865666	wait ... did trump just admit that he did not pay some taxes
584	785301832218226688	1374	insists	1476065521660	donald trump insists sex assault boasts were ' locker room talk ': donald trump on sunday repeated his assertio ... HTTPURL
577	785300540360097792	412	owes and refuses to pay	1476065213657	@waltmossberg you must be getting trump confused with al sharpton who actually owes taxes and refuses to pay the
516	785290364999524352	388	denied	1476062787662	5 minutes ago hillary denied the deleting of 33k emails and now she 's accepting blame for it . pay attention pp
538	785297319159853056	394	said	1476064445663	#trump just said " i pay hundreds of millions of dollars in taxes ." funny thing is that he bragged about not paying taxes
574	785299449857863680	291	said	1476064953661	i hope we make am . safe from sex pred ! d t said he uses his fame &amp; $$ to assault wmen . bus talk ... insecure men talk like that . vote hillar
571	785299231770677248	401	blame	1476064901665	hillary against blaming muslims &amp; islamophobia , but is 1st to blame russia for anything that goes against her . #uspresidentialdebat
564	785298808112545792	1546	pay	1476064800657	trump : i pay tremendous numbers of taxes . prove it . #debat
518	785290906068918272	390	paid	1476062916663	etn trump ally paid sexual assault victim critical of clinton : washington ( ap ) a sexual-assault victim who ... HTTPURL
588	785303195379650560	177	attack	1476065846663	second presidential debate : trump 's all-out attack on the clintons for their sexual past HTTPURL HTTPURL
517	785290780243963905	45	was tying into	1476062886664	my teenage son just walked out of room saying " i'm done , this is garbage " as #trump was tying isis into sexual assault . #debate
598	785306206881648641	177	attack	1476066564661	second presidential debate : trump 's all-out attack on the clintons for their sexual past : the debate that wil ... HTTPURL
519	785292508267966468	1105	coming under a blistering attack	1476063298657	#debates2016 #obamacare coming under a blistering attack by #trump . hillary says fit it - do not junk it . #fox10phoeni
595	785305640667185153	387	featured	1476066429665	donald trump featured 3 women who accused bill clinton of sexual assault HTTPURL
551	785297528849825793	1546	pay	1476064495657	" i pay hundreds of millions in taxes ." prove it @realdonaldtrump #debates2016 #debate
507	785288410441326592	38	share	1476062321659	women share stories of sexual assault to show trump what rape culture looks like HTTPURL # via @huffpostwome
528	785296648071221248	390	paid	1476064285663	3novices : trump ally paid sexual assault victim critical of clinton HTTPURL a sexual-assault victim who is critical of hill
549	785297428207591426	394	claims	1476064471662	trump claims to pay hundreds of millions in taxes . simple solution , donald : show us your fucking taxes . #debat
572	785299298867113984	408	admitted	1476064917662	trump admitted to using the tax loophole . also the govt is not run by 1 senator . can not blame clinton for the tax codes . #debat
554	785297793111855105	273	pay	1476064558662	trump last debate , i pay no taxes . this debate , i pay hundreds of millions in taxes . #debate
579	785301119203508224	387	featured	1476065351664	" donald trump featured 3 women who accused bill clinton of sexual assault " HTTPURL HTTPURL
565	785298837481009152	273	has not paid	1476064807659	60% of american corporations pay zero taxes as it is and we know trump has not paid any in 20 years ! #elections2016 HTTPURL
508	785288544679972865	45	defending	1476062353664	this #debate is cancer from the start . trump defending sexual assault with isis banter and hillary continues saying nonsensical things
512	785288813102923776	29	attack	1476062417661	trump now begins his attack on bill clinton . accuses bill clinton of rape . hillary clinton should be ashamed . #debate201
563	785298665543962624	1548	pointed out closing	1476064766666	@hillaryclinton pointed out closing the loophole that allowed drumpf to pay no taxes due to " losing " $1b in 1995 . #bam #micdro
532	785297159772000257	1546	pay	1476064407662	#debate @realdonaldtrump whoa ..." i know nothing about russia ." " i pay hundreds of millions of dollars in taxes .
652	785344039512137732	382	tells	1476075584663	boom ! trump tells hillary : ' if i win , i will appoint special prosecutor to investigate you ' alex jones '... HTTPURL
640	785334027687526400	429	breaks with tradition to endorse	1476073197658	foreign policy breaks with tradition to endorse hillary clinton HTTPURL
672	785401904134184961	41	tells	1476089380664	#breakingnews amber tamblyn tells horrific sexual assault story in light of donald trump 's audio revelatio
694	785460691503157248	41	shares	1476103396665	amber tamblyn shares experience with sexual assault in wake of trump 's ' grabbing ' comments : warning : this art ... HTTPURL
655	785355439613566976	430	defend	1476078302659	watching trump defend his twitter addiction and telling it was a modern form of communication and he 's not i ... HTTPURL
611	785315862161031169	29	attack	1476068866659	2nd pres debate : @realdonaldtrump 's all-out attack on the clintons for their sexual past - @julesrolltide @drudge HTTPURL
629	785327220361265152	153	donate	1476071574665	HTTPURL via @etsy whether you buy a painting from me or not , still donate 2 the trump campaign ! it 's going to a great cause
665	785377346488406016	45	defends	1476083525665	juancfd1398 trump defends tape ... with isis ?: how did donald trump defend his lewd and sexually a ... HTTPURL juancfd139
656	785356504966828032	382	says	1476078556659	watch hillary squirm when trump says he'll have special prosecutor investigate her crimes ( video ) HTTPURL
660	785364507707277312	1374	labeling	1476080464661	@sarahksilverman trump labeling sexual assault as " locker room talk " provokes &amp; justifies #rapeculture in hs &amp; college athletics plsr
667	785386741712707584	30	allegations	1476085765661	hillary does not want you to see these 8 horrific sexual assault allegations against bill clinton HTTPURL
602	785307431626735621	422	dumping	1476066856663	clinton : " china 's illegally dumping steel in the u.s and donald trump is buying it to build his buildings " [ undermining our economy ] #debat
618	785320555578814464	382	said	1476069985657	@kayleighmcenany pay attention . puh-leez . trump said he'd appoint a special prosecutor snort #debat
651	785343930472603649	1540	giving opportunity to explain	1476075558666	anderson cooper begins debate by giving trump opportunity to explain what the f*** is wrong with him . @theonio
669	785390915028262913	1374	brushes	1476086760657	donald trump brushes off sexual assault brag as " locker room talk " HTTPURL via @huffpostpo
613	785317674108776448	1506	questioned	1476069298661	questioned about sexual assault and his lewd comments in leaked video . * trump : i will defeat isis . great . good to know .
686	785446195967758337	48	bragged	1476099940660	@morning_joe what you just read is so disingenuous and silly . remember trump bragged about getting away with sexual assault . you write off
612	785316499707887616	382	appoint	1476069018662	this will be the end of our democracy as we know it -can trump appoint a special prosecutor to investigate clinton ? HTTPURL
605	785308945778872322	242	admitting to sexual assault	1476067217665	just to clear things up , despite what happened during the debate , trump is still caught on tape admitting to sexual assault . #debates201
624	785325349668216833	1557	launched attack	1476071128657	robert de niro has launched an excoriating attack on donald trump . HTTPURL
614	785317883836444672	45	answer	1476069348664	trumps answer against the accusation of his sexual assault is that he 's gonna defeat isis ... #debatenigh
641	785334220629565440	382	vows	1476073243659	trump vows if elected to get special prosecutor to investigate clinton email controversy via the @foxnews app HTTPURL
692	785457503798697984	397	rules against	1476102636657	judge rules against donald trump in university scheme to defraud students HTTPURL
610	785315170100936704	45	dodged	1476068701659	trump dodged a question about sexual assault by talking about isis and people want to make up conspiracy theories abt melania 's shirt ? smh
680	785433315251589121	448	list	1476096869658	tweeters list the debate songs clinton and trump could sing together HTTPURL
608	785314322876477440	45	response	1476068499665	yes - @vanjones68 on trump : how can your response to sexual assault be i'm not as bad as isis '? #dumptrum
645	785337269901103104	426	deflect	1476073970662	trump supporters act the same way . never address questions on issues , they simply deflect them and try to blame everything on hillar
609	785315136575643649	1540	giving opportunity to explain	1476068693666	anderson cooper begins debate by giving trump opportunity to explain what the fuck is wrong with him HTTPURL
679	785432719664812032	177	launches attack	1476096727659	us election : trump launches ferocious attack on clintons #trump HTTPURL
648	785340856010022912	177	launches attack	1476074825657	us election : trump launches ferocious attack on clintons : donald trump has defended his obscene remarks about ... HTTPURL
690	785450893583917056	49	accusing	1476101060659	@foxandfriends anderson cooper went way too far in accusing trump of sexual assault . he needs to be fired and held liable for slander
650	785342596654727174	177	launches attack	1476075240659	bbc news - #uselection : #donaldtrump launches ferocious attack on #clintons HTTPURL
627	785326553450229761	382	promises	1476071415661	HTTPURL trump promises as a gift to the country , investigate and imprison hillary ... good
654	785354579781099521	48	description	1476078097659	it was not @realdonaldtrump ' s vulgar words , it was his description of committing the act of a sexual assault we al HTTPURL
615	785318622017179650	101	helping build	1476069524660	@hillaryclinton 8 more years of clinton helping build isis a nuclear arsenal ? HTTPURL
600	785307301607514113	34	tried to silence	1476066825664	@hillaryclinton you talk tough about women 's rights but tried to silence sexual assault victims to cover for your husban
658	785361487829360640	245	cannot defend	1476079744666	pence can not defend trump 's behaviour on the tape ... unless he comes out of the debate relatively unscathed . HTTPURL
643	785336502343471104	177	launches attack	1476073787662	us election : trump launches ferocious attack on clintons HTTPURL
671	785398221543772161	48	boasts	1476088502666	trump boasts about sexual assault yet he does not have to leave the race . and the us say they have the greatest democracy on the planet
698	785461274498830336	49	told	1476103535662	anderson cooper told trump ' that is sexual assault .' the justice department agrees . HTTPURL
661	785370505545064448	390	paid	1476081894657	trump ally paid sexual assault victim critical of clinton -$ 2,500 by committee founded by trump ally roger stone . HTTPURL
619	785321490933772289	1374	calls	1476070208663	donald trump denies sexual assault claims , again calls taped comments " locker room talk " in second debate . HTTPURL
621	785323604858638337	390	paid	1476070712662	relnews : trump ally paid sexual assault victim critical of clinton -chicago tribune- HTTPURL
688	785450339948335104	383	Did not defend	1476100928662	cnn panel : clinton didn't defend bill 's behavior when trump brought it up at debate HTTPURL #infowars #tcot #tlo
682	785438642021998592	433	used	1476098139659	hillary has nerve criticized trump for tax loopholes of 900,000 she used the same loophole for 800,000 to not pay taxes
663	785376570521321472	49	asked	1476083340660	anderson cooper asked donald trump 4 times about his sexual assault bragging . trump kept dodging . HTTPURL via @voxdotco
678	785418962343460864	177	launches attack	1476093447658	bbc news - us presidential debate : trump launches ferocious attack on clintons HTTPURL
659	785362754504974336	45	turns into	1476080046665	trump turns question on his abuse of women into an attack on isis do people fall for this #abuse of #wome
748	785509626427142144	1558	tells	1476115063660	ryan tells gop lawmakers he will not defend trump , focuses on house majority : HTTPURL
744	785508254885355520	41	shares	1476114736659	actress amber tamblyn shares her story of sexual assault in light of leaked trump tapes HTTPURL HTTPURL
783	785525417969004544	1558	tells	1476118828657	house speaker ryan tells lawmakers he will not ' defend ' trump HTTPURL HTTPURL
777	785521798284660736	1558	tells	1476117965657	relnews : ryan tells house he will not defend trump -cnbc international- HTTPURL
739	785506308728446976	1558	tells	1476114272659	business : paul ryan tells house republicans he will not defend trump HTTPURL HTTPURL
780	785523677362135040	1558	tells	1476118413664	paul ryan tells house gop he will not defend trump : speaker paul ryan is telling congressional republicans that ... HTTPURL
762	785515892717199362	41	shares	1476116557660	amber tamblyn shares story of her own horrific assault : soon after donald trump 's vile remarks about women su ... HTTPURL
794	785539137537449984	1558	said	1476122099657	top story : paul ryan said he will not defend donald trump - HTTPURL HTTPURL , see more HTTPURL
756	785511379641831424	1558	tells	1476115481659	paul ryan tells republicans he will not defend donald trump HTTPURL
700	785462868321955840	41	shares	1476103915659	mashable amber tamblyn shares experience with sexual assault in wake of trump 's ' grabbing ' commentsmashablein the ... HTTPURL
774	785520519021944832	1558	tells	1476117660657	paul ryan tells republicans he will not defend trump : house republicans held a conference call amid the fallout ... HTTPURL
757	785512478549704704	1540	told	1476115743659	anderson cooper told trump that is sexual assault .' the justice department agrees . HTTPURL
791	785534188292366336	435	defense of trump	1476120919665	kellyanne conway 's defense of trump on sexual assault is right out of roger ailes ' playbook @greta @megynkelly HTTPURL
759	785513443247796224	1558	says	1476115973661	paul ryan says he will not defend donald trump : the house speaker told fellow republicans he will use the next 2 ... HTTPURL
702	785463656876171264	400	views	1476104103665	trump views an assault weapons ban as something that clearly impedes the second amendment . HTTPURL
778	785523127912718341	1558	says	1476118282665	paul ryan says he will no longer defend donald trump HTTPURL
765	785517960530006016	1558	says	1476117050665	paul ryan says he'll no longer defend donald trump HTTPURL
736	785503083325452289	1558	tells	1476113503663	@theview breaking news : speaker paul ryan tells house gop he will not defend trump
737	785503473370591233	1558	tells	1476113596657	speaker ryan tells republicans he won't defend trump now or in future HTTPURL
718	785481478444490752	41	tells	1476108352658	amber tamblyn tells horrific sexual assault story in light of donald trump 's audio revelation HTTPURL
731	785502282217582592	1558	declares	1476113312664	paul ryan declares that he will not defend trump . this election is over . it 's all about trump setting up an anti - clinton party now
760	785514638628810753	1558	said	1476116258662	paul ryan said he will not defend donald trump - @cnn then why would ryan continue to risk endorsing trump ? #nonsense HTTPURL
705	785465414277005313	41	shares	1476104522662	amber tamblyn shares experience with sexual assault in wake of trump 's ' grabbing ' comments : war ... HTTPURL @mashstartup
782	785524763682758656	1558	says	1476118672663	house speaker paul ryan says he will not defend trump HTTPURL via @nbcnew
724	785491720947568640	382	plays	1476110794661	noah feldman : trump plays the caudillo in threatening to investigate clinton HTTPURL
726	785497668483178496	41	shared	1476112212664	. @ambertamblyn shared a harrowing story of sexual assault as a rebuke to @realdonaldtrump HTTPURL HTTPURL
776	785521563420463105	1558	says	1476117909661	paul ryan says he'll no longer defend donald trump - HTTPURL HTTPURL
795	785541213743177728	440	vows	1476122594663	. @hillaryclinton vows supreme court judge who backs #guncontrol HTTPURL #2a by #drsuedvm via @c0nve
755	785511165732552704	1558	refuse to get	1476115430659	@speakerryan you're disgusting . i can not believe you refuse to get behind trump . i'll remember this when you run for potus !!
710	785468362868592645	149	retains	1476105225661	breaking : after the massive sh*t storm attack trump retains his lead over hillary HTTPURL
708	785468245427879937	41	shares	1476105197661	news amber tamblyn shares experience with sexual assault in wake of trump 's ' grabbing ' comments for you HTTPURL
753	785510662428504064	1558	says	1476115310662	breaking just in : paul ryan says he will no longer defend donald trump HTTPURL
768	785518988105252864	1558	said	1476117295658	paul ryan said he will not defend donald trump - cnn HTTPURL
789	785533005502750720	1558	said	1476120637666	mt @danabashcnn : just now on private conference call w gop house members @speakerryan said he will not defend @realdonaldtrump - focus on hous
771	785519386580881408	291	saying	1476117390662	@davidaxelrod @realdonaldtrump djt is on tape saying he got away with sexual assault bcs he 's " a star ". he should be in jai
784	785525862598791168	435	defense	1476118934665	kellyanne conway 's defense of trump on sexual assault is right out of roger ailes ' playbook : function onplaye ... HTTPURL
769	785519004895047680	133	reveal	1476117299661	stunning clinton campaign strategy emails reveal hillary 's plan is unfolding before our eyes HTTPURL
717	785476726310731776	1540	told	1476107219661	anderson cooper told trump " that is sexual assault ." the justice department ... HTTPURL by #washingtonpost via @c0nve
738	785504819762966528	1558	tells	1476113917662	paul ryan tells house gop he will not defend donald trump in wake of video scandal ( via headlines ) HTTPURL
703	785464181143244800	41	shares	1476104228660	mashable : amber tamblyn shares experience with sexual assault in wake of trump 's ' grabbin HTTPURL HTTPURL
788	785531726240083968	1558	says	1476120332666	top us republican says he will no longer defend or appear with donald trump : HTTPURL HTTPURL
715	785475384137646080	38	shares	1476106899662	actress shares her story of sexual assault to prove trump 's leaked audio is not ' just words ' HTTPURL
764	785516375083212800	436	comes out to defend	1476116672665	jerry falweel jr . comes out to defend trump 's sinful actions . HTTPURL
712	785470879455215616	1374	calling	1476105825662	. @realdonaldtrump has no clue as to the pain he 's causing by calling his admission re sexual assault " locker room " HTTPURL
721	785484649346707456	41	slams	1476109108660	amber tamblyn slams donald trump by detailing heartbreaking sexual assault story HTTPURL via @hollywoodlif
727	785498368923602948	49	told	1476112379662	callawaybot : anderson cooper told trump that is sexual assault .' the justice department agrees . HTTPURL
773	785520296749101057	1558	says	1476117607663	ryan says he will not campaign for trump , defend him - house speaker paul ryan on monday t ... HTTPURL HTTPURL
716	785476038444912640	1402	launched a televised assault	1476107055661	donald trump launched a televised assault on former president bill clinton to salvage his own white house hopes HTTPURL
741	785507235690582016	97	2 defend	1476114493664	2 clear things up , hillary was appointed by her law firm 2 defend , pro bono , the man accused of raping the 12-yr-old . like a public defende
752	785510477879095296	1558	says	1476115266662	paul ryan says he will not defend trump , hints clinton will win campaign live HTTPURL
749	785510238820691968	1558	tells	1476115209666	speaker paul ryan tells house gop he will not defend #trump : HTTPURL
786	785525921302323200	38	share	1476118948661	donald trump 's py ' comment inspired thousands of women to share assault stories #ideas HTTPURL
722	785485442066112514	455	reveal	1476109297659	democrat insiders reveal pedophilia conspiracy against trump by the left HTTPURL via @youtub
723	785488323544506368	49	describes	1476109984657	anderson cooper describes leaked 2005 audio as sexual assault ' - has to duck when trump fires back HTTPURL
792	785537854105608197	382	pledge	1476121793663	@yappelbaum @jesselagreca harvard @tribelaw trump 's pledge to investigate &amp; jail clinton is abuse of power that wld be impeachable offens
796	785542824351506432	438	upset	1476122978662	rush limbaugh : democrats upset over trump bragging about sexual assault are " acting like a bunch of prudes " HTTPURL
830	785585300059717632	38	sharing	1476133105660	trump 's tape scandal starts social media movement of women sharing sexual assault stories HTTPURL
839	785596444317134848	97	defend	1476135762658	@hillaryclinton you defend rapist knowing they are guilty you did it to a 12 year old innocent girl . your a piece of shit
870	785636101457186816	476	threatens to attack	1476145217657	trump threatens to attack clintons if more damaging tapes of him go public HTTPURL
898	785661888038338560	460	says	1476151365657	al senator reportedly says actions trump described in video would not be sexual assault HTTPURL
849	785609652193013761	48	bragged	1476138911661	@itsseanroach he 's not " the person " -- he 's a spokesperson , not her . trump bragged about sexual assault on tape . how is that not far worse
803	785553259796672512	443	told	1476125466666	trump told russia to blame for hacks long before debate - HTTPURL HTTPURL
840	785596553385824256	37	refusal to defend	1476135788662	via @alternet why paul ryan 's refusal to defend donald trump is not enoughespecially following brutal debate HTTPURL
879	785645194708332544	48	bragging	1476147385657	@scottienhughes on@ac360 blaming #trump 's bragging about assault on fifty shades of grey . @ananavarro just stood up for women everywhere
885	785646926976937984	242	admits	1476147798662	@defendthesheep @atensnut trump is the only one that openly admits to sexual assaul
818	785566719301459968	1540	describes	1476128675662	anderson cooper describes leaked 2005 audio as sexual assault ' has to duck when trump fires back HTTPURL
842	785599518758666240	269	orders move forward	1476136495662	a federal judge orders the child rape case against donald trump to move forward HTTPURL via @uprox
827	785580363351412736	383	did not defend	1476131928657	cnn panel : clinton did not defend bill 's behavior when trump brought it up at debate HTTPURL
846	785605571122724864	1558	says	1476137938658	speaker ryan dumps @realdonaldtrump , says : " i will not defend trump anymore ." HTTPURL #newsmax via @newsmax_medi
810	785562126551166976	435	defend	1476127580665	@klyn625 @politico kellyanne conway just demonstrated how impossible it is to defend donald trump right now HTTPURL
868	785627624794095616	1558	tells	1476143196663	#paulryan tells #gop lawmakers he will not campaign with #donaldtrump or defend him video HTTPURL HTTPURL
883	785645949699837952	460	said	1476147565661	82trump supporter sen . jeff sessions reportedly said behavior trump described in 2005 video is not sexual assault HTTPURL
835	785592807872352256	1565	did not accuse	1476134895662	cooper did not accuse trump of sexual assault . anderson explained to trump that he was describing was sexual assault . HTTPURL
829	785583345539354624	1564	upsetting	1476132639666	politics|paul ryan will not defend donald trump , upsetting trump and gop hard-liners - new york times HTTPURL
869	785629751306100736	452	defend	1476143703663	if you have a few free minutes look up the interview of vicki sciolaro on cnn ... watching her " defend " trump is laughable ... and embarrassin
812	785564563412389888	458	does not consider	1476128161658	top trump surrogate does not consider grabbing a woman 's vagina sexual assault HTTPURL | mashabl
855	785615691990769664	465	advised	1476140351661	donald trump once advised bill cosby how to handle assault allegations : donald trump had strong advice ... HTTPURL #medi
824	785579671303839744	390	caught paying off	1476131763660	breaking : trump campaign caught paying off hillary-hating sexual assault victim ( details ) HTTPURL
